price,floor_area,beds,baths,property_type,floor_area_unit,price_sq_mt
275000.0,86.0,3.0,1.0,Semi-D,m²,3198.0
380000.0,101.0,3.0,3.0,Semi-D,m²,3762.0
215000.0,68.0,2.0,2.0,Apartment,m²,3162.0
225000.0,103.0,2.0,1.0,Apartment,m²,2184.0
269000.0,77.0,2.0,2.0,Detached,m²,3494.0
335000.0,100.0,3.0,1.0,Semi-D,m²,3350.0
725000.0,209.0,4.0,3.0,Detached,m²,3469.0
195000.0,43.0,1.0,1.0,Apartment,m²,4535.0
280000.0,98.0,2.0,2.0,Apartment,m²,2857.0
385000.0,117.0,3.0,2.0,Semi-D,m²,3291.0
450000.0,103.0,4.0,2.0,Semi-D,m²,4369.0
1495000.0,220.0,5.0,3.0,Detached,m²,6795.0
795000.0,166.0,4.0,1.0,Detached,m²,4789.0
750000.0,285.0,5.0,3.0,Detached,m²,2632.0
590000.0,118.0,3.0,1.0,Semi-D,m²,5000.0
280000.0,136.0,4.0,2.0,Detached,m²,2059.0
290000.0,93.0,3.0,3.0,Semi-D,m²,3118.0
165000.0,85.0,3.0,2.0,Semi-D,m²,1941.0
399000.0,125.0,4.0,3.0,Detached,m²,3192.0
275000.0,95.0,3.0,2.0,Semi-D,m²,2895.0
875000.0,215.0,5.0,4.0,Detached,m²,4070.0
350000.0,122.0,3.0,2.0,Semi-D,m²,2869.0
510000.0,140.0,3.0,2.0,Apartment,m²,3643.0
179000.0,87.0,2.0,2.0,Apartment,m²,2057.0
220000.0,54.0,3.0,1.0,Detached,m²,4074.0
275000.0,186.0,3.0,3.0,Detached,m²,1478.0
375000.0,263.0,4.0,4.0,Detached,m²,1426.0
690000.0,520.0,5.0,3.0,Semi-D,m²,1327.0
420000.0,143.0,4.0,3.0,Semi-D,m²,2937.0
895000.0,124.0,4.0,3.0,Detached,m²,7218.0
335000.0,197.0,4.0,3.0,Detached,m²,1701.0
785000.0,288.0,4.0,3.0,Detached,m²,2726.0
199950.0,45.0,2.0,1.0,Apartment,m²,4443.0
249000.0,177.0,4.0,5.0,Detached,m²,1407.0
425000.0,88.0,2.0,2.0,Detached,m²,4830.0
175000.0,102.0,4.0,3.0,Semi-D,m²,1716.0
249500.0,180.0,4.0,4.0,Detached,m²,1386.0
210000.0,104.0,4.0,2.0,Detached,m²,2019.0
255000.0,128.0,4.0,2.0,Semi-D,m²,1992.0
160000.0,59.0,2.0,2.0,Apartment,m²,2712.0
360000.0,176.0,4.0,2.0,Detached,m²,2045.0
750000.0,135.0,4.0,1.0,Semi-D,m²,5556.0
300000.0,145.0,5.0,3.0,Detached,m²,2069.0
125000.0,161.0,5.0,2.0,Semi-D,m²,776.0
330000.0,257.0,6.0,4.0,Detached,m²,1284.0
179500.0,93.0,2.0,1.0,Apartment,m²,1930.0
115000.0,64.0,2.0,1.0,Detached,m²,1797.0
1495000.0,280.0,5.0,3.0,Detached,m²,5339.0
485000.0,262.0,4.0,3.0,Detached,m²,1851.0
885000.0,96.0,3.0,1.0,Semi-D,m²,9219.0
185000.0,93.0,3.0,2.0,Apartment,m²,1989.0
240000.0,38.0,1.0,1.0,Apartment,m²,6316.0
375000.0,50.0,1.0,1.0,Apartment,m²,7500.0
595000.0,230.0,4.0,3.0,Detached,m²,2587.0
825000.0,138.0,4.0,2.0,Semi-D,m²,5978.0
375000.0,187.0,5.0,3.0,Detached,m²,2005.0
525000.0,209.0,4.0,2.0,Detached,m²,2512.0
325000.0,48.0,1.0,1.0,Apartment,m²,6771.0
620000.0,395.0,7.0,5.0,Detached,m²,1570.0
350000.0,110.0,3.0,3.0,Apartment,m²,3182.0
140000.0,103.0,3.0,1.0,Semi-D,m²,1359.0
1750000.0,253.0,4.0,3.0,Detached,m²,6917.0
794950.0,155.0,4.0,4.0,Detached,m²,5129.0
360000.0,98.0,3.0,1.0,Semi-D,m²,3673.0
250000.0,111.0,4.0,3.0,Semi-D,m²,2252.0
415000.0,115.0,3.0,1.0,Semi-D,m²,3609.0
395000.0,96.0,3.0,2.0,Semi-D,m²,4115.0
225000.0,73.0,2.0,1.0,Detached,m²,3082.0
310000.0,114.0,3.0,1.0,Semi-D,m²,2719.0
195000.0,86.0,3.0,2.0,Semi-D,m²,2267.0
160000.0,71.0,2.0,2.0,Apartment,m²,2254.0
250000.0,83.0,3.0,2.0,Semi-D,m²,3012.0
120000.0,137.0,3.0,2.0,Detached,m²,876.0
575000.0,246.0,6.0,4.0,Detached,m²,2337.0
340000.0,93.0,4.0,1.0,Detached,m²,3656.0
345000.0,110.0,3.0,2.0,Semi-D,m²,3136.0
575000.0,144.0,4.0,1.0,Detached,m²,3993.0
495000.0,171.0,5.0,4.0,Detached,m²,2895.0
895000.0,120.0,4.0,1.0,Detached,m²,7458.0
390000.0,110.0,3.0,3.0,Semi-D,m²,3545.0
195000.0,40.0,1.0,1.0,Apartment,m²,4875.0
695000.0,148.0,5.0,2.0,Semi-D,m²,4696.0
265000.0,132.0,4.0,3.0,Semi-D,m²,2008.0
995000.0,180.0,4.0,2.0,Detached,m²,5528.0
225000.0,89.0,3.0,3.0,Semi-D,m²,2528.0
180000.0,112.0,4.0,1.0,Semi-D,m²,1607.0
285000.0,84.0,3.0,2.0,Detached,m²,3393.0
490000.0,142.0,4.0,4.0,Detached,m²,3451.0
340000.0,150.0,4.0,1.0,Detached,m²,2267.0
850000.0,173.0,4.0,4.0,Detached,m²,4913.0
350000.0,125.0,4.0,3.0,Semi-D,m²,2800.0
699000.0,253.0,4.0,3.0,Detached,m²,2763.0
560000.0,279.0,5.0,4.0,Detached,m²,2007.0
320000.0,140.0,4.0,2.0,Detached,m²,2286.0
259000.0,80.0,3.0,2.0,Semi-D,m²,3238.0
595000.0,114.0,3.0,3.0,Semi-D,m²,5219.0
494950.0,75.0,2.0,2.0,Apartment,m²,6599.0
190000.0,90.0,2.0,2.0,Apartment,m²,2111.0
250000.0,91.0,4.0,2.0,Semi-D,m²,2747.0
210000.0,87.0,3.0,3.0,Semi-D,m²,2414.0
300000.0,166.0,3.0,1.0,Semi-D,m²,1807.0
299000.0,181.0,4.0,3.0,Detached,m²,1652.0
395000.0,220.0,4.0,3.0,Detached,m²,1795.0
280000.0,168.0,4.0,2.0,Semi-D,m²,1667.0
340000.0,113.0,4.0,2.0,Detached,m²,3009.0
415000.0,112.0,3.0,3.0,Semi-D,m²,3705.0
395000.0,203.0,4.0,2.0,Detached,m²,1946.0
1150000.0,200.0,4.0,3.0,Semi-D,m²,5750.0
1125000.0,121.0,3.0,3.0,Semi-D,m²,9298.0
435000.0,205.0,4.0,4.0,Detached,m²,2122.0
245000.0,67.0,2.0,2.0,Apartment,m²,3657.0
385000.0,255.0,6.0,3.0,Detached,m²,1510.0
1950000.0,112.0,2.0,2.0,Apartment,m²,17411.0
249000.0,150.0,4.0,2.0,Semi-D,m²,1660.0
240000.0,105.0,3.0,1.0,Detached,m²,2286.0
380000.0,139.0,5.0,3.0,Detached,m²,2734.0
200000.0,50.0,1.0,1.0,Apartment,m²,4000.0
425000.0,181.0,3.0,1.0,Detached,m²,2348.0
475000.0,133.0,3.0,3.0,Detached,m²,3571.0
2450000.0,210.0,3.0,3.0,Detached,m²,11667.0
225000.0,68.0,2.0,1.0,Apartment,m²,3309.0
349950.0,121.0,3.0,1.0,Semi-D,m²,2892.0
185000.0,43.0,1.0,1.0,Apartment,m²,4302.0
249000.0,68.0,2.0,2.0,Apartment,m²,3662.0
395000.0,75.0,2.0,2.0,Apartment,m²,5267.0
380000.0,55.0,2.0,1.0,Apartment,m²,6909.0
235000.0,47.0,2.0,1.0,Apartment,m²,5000.0
290000.0,124.0,4.0,3.0,Detached,m²,2339.0
230000.0,107.0,3.0,3.0,Semi-D,m²,2150.0
235000.0,190.0,4.0,4.0,Detached,m²,1237.0
220000.0,76.0,2.0,1.0,Apartment,m²,2895.0
290000.0,165.0,4.0,3.0,Detached,m²,1758.0
239000.0,160.0,5.0,4.0,Detached,m²,1494.0
550000.0,188.0,4.0,2.0,Semi-D,m²,2926.0
250000.0,50.0,1.0,1.0,Apartment,m²,5000.0
375000.0,173.0,4.0,3.0,Detached,m²,2168.0
420000.0,177.0,5.0,4.0,Detached,m²,2373.0
165000.0,76.0,3.0,2.0,Apartment,m²,2171.0
169000.0,107.0,3.0,2.0,Apartment,m²,1579.0
370000.0,103.0,3.0,3.0,Semi-D,m²,3592.0
170000.0,100.0,3.0,2.0,Semi-D,m²,1700.0
60000.0,45.0,1.0,1.0,Apartment,m²,1333.0
169000.0,100.0,3.0,2.0,Semi-D,m²,1690.0
785000.0,137.0,4.0,2.0,Detached,m²,5730.0
220000.0,106.0,3.0,3.0,Semi-D,m²,2075.0
495000.0,258.0,5.0,3.0,Detached,m²,1919.0
460000.0,237.0,5.0,4.0,Detached,m²,1941.0
2350000.0,206.0,4.0,4.0,Detached,m²,11408.0
395000.0,125.0,5.0,2.0,Detached,m²,3160.0
825000.0,105.0,4.0,1.0,Semi-D,m²,7857.0
320000.0,264.0,6.0,5.0,Detached,m²,1212.0
185000.0,92.0,3.0,2.0,Semi-D,m²,2011.0
520000.0,132.0,4.0,2.0,Detached,m²,3939.0
449500.0,228.0,5.0,4.0,Detached,m²,1971.0
250000.0,67.0,2.0,1.0,Apartment,m²,3731.0
375000.0,210.0,5.0,3.0,Detached,m²,1786.0
650000.0,102.0,4.0,1.0,Semi-D,m²,6373.0
365000.0,265.0,5.0,4.0,Detached,m²,1377.0
485000.0,126.0,3.0,2.0,Apartment,m²,3849.0
1695000.0,195.0,3.0,2.0,Apartment,m²,8692.0
1350000.0,200.0,5.0,2.0,Semi-D,m²,6750.0
449000.0,290.0,5.0,4.0,Detached,m²,1548.0
238000.0,38.0,1.0,1.0,Apartment,m²,6263.0
200000.0,114.0,3.0,1.0,Detached,m²,1754.0
279950.0,115.0,4.0,3.0,Semi-D,m²,2434.0
350000.0,82.0,2.0,1.0,Apartment,m²,4268.0
495000.0,280.0,5.0,4.0,Detached,m²,1768.0
595000.0,82.0,2.0,2.0,Apartment,m²,7256.0
204000.0,87.0,2.0,2.0,Detached,m²,2345.0
105000.0,62.0,2.0,1.0,Semi-D,m²,1694.0
295000.0,87.0,3.0,2.0,Detached,m²,3391.0
445000.0,194.0,4.0,4.0,Detached,m²,2294.0
445000.0,122.0,3.0,2.0,Detached,m²,3648.0
270000.0,92.0,3.0,1.0,Semi-D,m²,2935.0
450000.0,250.0,5.0,4.0,Detached,m²,1800.0
305000.0,66.0,2.0,1.0,Apartment,m²,4621.0
935000.0,178.0,4.0,3.0,Detached,m²,5253.0
275000.0,170.0,4.0,2.0,Detached,m²,1618.0
445000.0,122.0,4.0,3.0,Semi-D,m²,3648.0
620000.0,89.0,2.0,2.0,Apartment,m²,6966.0
195000.0,92.0,3.0,3.0,Semi-D,m²,2120.0
52500.0,46.0,3.0,1.0,Detached,m²,1141.0
239000.0,144.0,4.0,3.0,Detached,m²,1660.0
130000.0,157.0,4.0,3.0,Detached,m²,828.0
410000.0,216.0,4.0,2.0,Detached,m²,1898.0
540000.0,103.0,3.0,2.0,Apartment,m²,5243.0
435000.0,223.0,4.0,4.0,Detached,m²,1951.0
490000.0,82.0,3.0,2.0,Semi-D,m²,5976.0
645000.0,171.0,5.0,4.0,Detached,m²,3772.0
230000.0,66.0,2.0,2.0,Apartment,m²,3485.0
250000.0,47.0,1.0,1.0,Apartment,m²,5319.0
595000.0,297.0,5.0,4.0,Detached,m²,2003.0
250000.0,95.0,3.0,1.0,Semi-D,m²,2632.0
590000.0,138.0,4.0,2.0,Semi-D,m²,4275.0
345000.0,145.0,4.0,3.0,Detached,m²,2379.0
540000.0,123.0,4.0,1.0,Detached,m²,4390.0
495000.0,134.0,4.0,1.0,Detached,m²,3694.0
425000.0,114.0,4.0,2.0,Detached,m²,3728.0
1950000.0,190.0,4.0,3.0,Detached,m²,10263.0
595000.0,185.0,4.0,3.0,Detached,m²,3216.0
460000.0,205.0,4.0,3.0,Detached,m²,2244.0
595000.0,211.0,6.0,3.0,Detached,m²,2820.0
1150000.0,157.0,5.0,2.0,Semi-D,m²,7325.0
395000.0,186.0,4.0,3.0,Detached,m²,2124.0
450000.0,118.0,4.0,2.0,Detached,m²,3814.0
165000.0,76.0,3.0,2.0,Apartment,m²,2171.0
230000.0,50.0,2.0,1.0,Apartment,m²,4600.0
445000.0,232.0,5.0,4.0,Detached,m²,1918.0
1950000.0,209.0,5.0,4.0,Detached,m²,9330.0
275000.0,110.0,3.0,2.0,Semi-D,m²,2500.0
295000.0,130.0,4.0,3.0,Semi-D,m²,2269.0
450000.0,158.0,3.0,3.0,Detached,m²,2848.0
300000.0,150.0,3.0,1.0,Detached,m²,2000.0
320000.0,112.0,5.0,3.0,Detached,m²,2857.0
550000.0,307.0,5.0,6.0,Detached,m²,1792.0
269000.0,77.0,2.0,2.0,Apartment,m²,3494.0
225000.0,75.0,2.0,2.0,Apartment,m²,3000.0
995000.0,313.0,2.0,1.0,Apartment,m²,3179.0
425000.0,97.0,3.0,2.0,Semi-D,m²,4381.0
315000.0,106.0,4.0,3.0,Apartment,m²,2972.0
92000.0,68.0,3.0,1.0,Detached,m²,1353.0
220000.0,94.0,3.0,3.0,Semi-D,m²,2340.0
175000.0,112.0,3.0,1.0,Semi-D,m²,1562.0
125000.0,61.0,2.0,1.0,Detached,m²,2049.0
100000.0,90.0,2.0,1.0,Detached,m²,1111.0
259000.0,155.0,4.0,3.0,Detached,m²,1671.0
290000.0,98.0,3.0,3.0,Semi-D,m²,2959.0
65000.0,74.0,3.0,1.0,Detached,m²,878.0
275000.0,85.0,3.0,1.0,Detached,m²,3235.0
875000.0,175.0,4.0,3.0,Semi-D,m²,5000.0
275000.0,195.0,5.0,3.0,Detached,m²,1410.0
365000.0,129.0,3.0,2.0,Semi-D,m²,2829.0
165000.0,75.0,2.0,2.0,Apartment,m²,2200.0
449500.0,212.0,4.0,3.0,Detached,m²,2120.0
145000.0,78.0,3.0,1.0,Detached,m²,1859.0
310000.0,146.0,4.0,3.0,Detached,m²,2123.0
149500.0,61.0,2.0,1.0,Semi-D,m²,2451.0
197500.0,200.0,4.0,3.0,Detached,m²,988.0
325000.0,98.0,3.0,3.0,Semi-D,m²,3316.0
365000.0,86.0,2.0,2.0,Apartment,m²,4244.0
499950.0,216.0,4.0,3.0,Detached,m²,2315.0
189000.0,202.0,2.0,3.0,Semi-D,m²,936.0
285000.0,110.0,3.0,3.0,Semi-D,m²,2591.0
760000.0,161.0,5.0,2.0,Semi-D,m²,4720.0
265000.0,70.0,2.0,2.0,Apartment,m²,3786.0
790000.0,220.0,4.0,3.0,Detached,m²,3591.0
385000.0,154.0,5.0,4.0,Detached,m²,2500.0
180000.0,82.0,2.0,1.0,Detached,m²,2195.0
275000.0,116.0,4.0,2.0,Detached,m²,2371.0
295000.0,45.0,1.0,1.0,Apartment,m²,6556.0
199000.0,107.0,3.0,3.0,Semi-D,m²,1860.0
270000.0,87.0,3.0,1.0,Semi-D,m²,3103.0
295000.0,116.0,3.0,3.0,Semi-D,m²,2543.0
475000.0,150.0,3.0,2.0,Detached,m²,3167.0
220000.0,137.0,4.0,3.0,Detached,m²,1606.0
745000.0,103.0,3.0,3.0,Semi-D,m²,7233.0
395000.0,153.0,4.0,2.0,Detached,m²,2582.0
199000.0,115.0,4.0,3.0,Detached,m²,1730.0
275000.0,113.0,4.0,3.0,Semi-D,m²,2434.0
250000.0,78.0,3.0,3.0,Semi-D,m²,3205.0
415000.0,101.0,2.0,3.0,Apartment,m²,4109.0
595000.0,322.0,5.0,5.0,Detached,m²,1848.0
180000.0,87.0,2.0,2.0,Apartment,m²,2069.0
275000.0,75.0,2.0,2.0,Apartment,m²,3667.0
450000.0,159.0,4.0,3.0,Detached,m²,2830.0
700000.0,167.0,3.0,3.0,Detached,m²,4192.0
950000.0,301.0,4.0,3.0,Detached,m²,3156.0
345000.0,60.0,2.0,1.0,Apartment,m²,5750.0
895000.0,172.0,5.0,3.0,Detached,m²,5203.0
149000.0,85.0,3.0,1.0,Semi-D,m²,1753.0
330000.0,98.0,3.0,2.0,Semi-D,m²,3367.0
500000.0,279.0,6.0,4.0,Detached,m²,1792.0
199000.0,68.0,3.0,2.0,Apartment,m²,2926.0
155000.0,40.0,1.0,1.0,Apartment,m²,3875.0
195000.0,73.0,2.0,2.0,Apartment,m²,2671.0
385000.0,48.0,1.0,1.0,Apartment,m²,8021.0
590000.0,118.0,4.0,3.0,Semi-D,m²,5000.0
330000.0,110.0,4.0,1.0,Detached,m²,3000.0
595000.0,188.0,3.0,2.0,Apartment,m²,3165.0
310000.0,110.0,3.0,3.0,Semi-D,m²,2818.0
410000.0,63.0,2.0,1.0,Apartment,m²,6508.0
350000.0,124.0,4.0,2.0,Detached,m²,2823.0
1075000.0,169.0,5.0,2.0,Detached,m²,6361.0
275000.0,72.0,3.0,1.0,Semi-D,m²,3819.0
850000.0,320.0,5.0,3.0,Detached,m²,2656.0
575000.0,100.0,3.0,2.0,Semi-D,m²,5750.0
1000000.0,126.0,4.0,2.0,Semi-D,m²,7937.0
435000.0,180.0,4.0,2.0,Detached,m²,2417.0
585000.0,86.0,2.0,2.0,Apartment,m²,6802.0
325000.0,131.0,4.0,3.0,Detached,m²,2481.0
199500.0,65.0,2.0,2.0,Semi-D,m²,3069.0
375000.0,160.0,4.0,3.0,Detached,m²,2344.0
175000.0,68.0,2.0,1.0,Apartment,m²,2574.0
625000.0,100.0,3.0,1.0,Semi-D,m²,6250.0
180000.0,73.0,2.0,2.0,Detached,m²,2466.0
325000.0,223.0,5.0,3.0,Detached,m²,1457.0
162500.0,60.0,2.0,2.0,Apartment,m²,2708.0
325000.0,122.0,3.0,3.0,Semi-D,m²,2664.0
485000.0,86.0,2.0,2.0,Apartment,m²,5640.0
695000.0,130.0,4.0,2.0,Semi-D,m²,5346.0
220000.0,60.0,2.0,1.0,Apartment,m²,3667.0
850000.0,320.0,5.0,3.0,Detached,m²,2656.0
230000.0,123.0,4.0,3.0,Semi-D,m²,1870.0
540000.0,134.0,4.0,2.0,Semi-D,m²,4030.0
145000.0,122.0,3.0,3.0,Semi-D,m²,1189.0
350000.0,80.0,3.0,2.0,Detached,m²,4375.0
195000.0,45.0,1.0,1.0,Apartment,m²,4333.0
675000.0,175.0,4.0,2.0,Detached,m²,3857.0
885000.0,371.0,3.0,2.0,Detached,m²,2385.0
415000.0,118.0,3.0,2.0,Semi-D,m²,3517.0
350000.0,128.0,3.0,2.0,Detached,m²,2734.0
370000.0,84.0,2.0,2.0,Apartment,m²,4405.0
190000.0,120.0,4.0,3.0,Semi-D,m²,1583.0
175000.0,117.0,4.0,2.0,Semi-D,m²,1496.0
700000.0,145.0,4.0,2.0,Semi-D,m²,4828.0
395000.0,99.0,3.0,1.0,Semi-D,m²,3990.0
249500.0,117.0,3.0,2.0,Semi-D,m²,2132.0
349000.0,167.0,4.0,2.0,Detached,m²,2090.0
325000.0,65.0,2.0,1.0,Apartment,m²,5000.0
750000.0,181.0,4.0,3.0,Detached,m²,4144.0
750000.0,132.0,4.0,2.0,Semi-D,m²,5682.0
225000.0,215.0,5.0,3.0,Detached,m²,1047.0
425000.0,283.0,4.0,3.0,Detached,m²,1502.0
895000.0,173.0,5.0,3.0,Detached,m²,5173.0
407678.0,242.0,5.0,3.0,Detached,m²,1685.0
590000.0,133.0,4.0,3.0,Semi-D,m²,4436.0
435000.0,78.0,2.0,2.0,Apartment,m²,5577.0
265000.0,125.0,4.0,2.0,Detached,m²,2120.0
795000.0,167.0,4.0,2.0,Detached,m²,4760.0
335000.0,143.0,4.0,2.0,Detached,m²,2343.0
240000.0,116.0,4.0,2.0,Semi-D,m²,2069.0
240000.0,132.0,3.0,3.0,Detached,m²,1818.0
350000.0,113.0,3.0,1.0,Semi-D,m²,3097.0
850000.0,151.0,3.0,3.0,Apartment,m²,5629.0
260000.0,90.0,3.0,2.0,Semi-D,m²,2889.0
390000.0,99.0,3.0,3.0,Semi-D,m²,3939.0
1695000.0,325.0,4.0,5.0,Detached,m²,5215.0
280000.0,80.0,3.0,2.0,Semi-D,m²,3500.0
395000.0,200.0,4.0,3.0,Detached,m²,1975.0
350000.0,181.0,4.0,2.0,Detached,m²,1934.0
525000.0,235.0,5.0,3.0,Detached,m²,2234.0
215000.0,76.0,3.0,3.0,Semi-D,m²,2829.0
725000.0,160.0,3.0,3.0,Semi-D,m²,4531.0
1750000.0,410.0,6.0,6.0,Detached,m²,4268.0
340000.0,100.0,4.0,2.0,Detached,m²,3400.0
295000.0,66.0,2.0,2.0,Apartment,m²,4470.0
355000.0,88.0,2.0,1.0,Semi-D,m²,4034.0
745000.0,134.0,4.0,3.0,Detached,m²,5560.0
225000.0,40.0,2.0,1.0,Apartment,m²,5625.0
395000.0,70.0,2.0,1.0,Apartment,m²,5643.0
169000.0,72.0,2.0,2.0,Apartment,m²,2347.0
725000.0,133.0,5.0,2.0,Semi-D,m²,5451.0
235000.0,61.0,2.0,2.0,Apartment,m²,3852.0
435000.0,67.0,2.0,2.0,Apartment,m²,6493.0
425000.0,100.0,3.0,1.0,Semi-D,m²,4250.0
695000.0,165.0,5.0,2.0,Semi-D,m²,4212.0
345000.0,112.0,3.0,3.0,Detached,m²,3080.0
195000.0,77.0,2.0,1.0,Apartment,m²,2532.0
260000.0,78.0,2.0,2.0,Apartment,m²,3333.0
249000.0,155.0,4.0,3.0,Semi-D,m²,1606.0
325000.0,147.0,4.0,2.0,Detached,m²,2211.0
825000.0,210.0,4.0,3.0,Detached,m²,3929.0
125000.0,68.0,2.0,1.0,Detached,m²,1838.0
245000.0,59.0,3.0,1.0,Detached,m²,4153.0
430000.0,135.0,4.0,3.0,Detached,m²,3185.0
205000.0,43.0,1.0,1.0,Apartment,m²,4767.0
240000.0,100.0,3.0,3.0,Semi-D,m²,2400.0
1595000.0,282.0,5.0,3.0,Detached,m²,5656.0
1800000.0,334.0,9.0,6.0,Detached,m²,5389.0
245000.0,144.0,4.0,4.0,Detached,m²,1701.0
715000.0,260.0,6.0,5.0,Detached,m²,2750.0
310000.0,84.0,3.0,2.0,Apartment,m²,3690.0
450000.0,94.0,2.0,2.0,Detached,m²,4787.0
190000.0,99.0,3.0,2.0,Semi-D,m²,1919.0
3950000.0,371.0,4.0,3.0,Semi-D,m²,10647.0
315000.0,142.0,4.0,3.0,Detached,m²,2218.0
360000.0,106.0,3.0,3.0,Detached,m²,3396.0
390000.0,145.0,4.0,4.0,Semi-D,m²,2690.0
450000.0,121.0,3.0,2.0,Detached,m²,3719.0
290000.0,120.0,4.0,3.0,Detached,m²,2417.0
315000.0,74.0,2.0,2.0,Apartment,m²,4257.0
360000.0,252.0,4.0,4.0,Detached,m²,1429.0
243000.0,80.0,3.0,1.0,Semi-D,m²,3038.0
595000.0,194.0,6.0,3.0,Detached,m²,3067.0
950000.0,256.0,4.0,4.0,Detached,m²,3711.0
220000.0,36.0,2.0,1.0,Apartment,m²,6111.0
180000.0,465.0,3.0,1.0,Detached,m²,387.0
595000.0,260.0,4.0,3.0,Detached,m²,2288.0
470000.0,200.0,4.0,3.0,Detached,m²,2350.0
195000.0,92.0,3.0,2.0,Semi-D,m²,2120.0
150000.0,760.0,5.0,5.0,Detached,m²,197.0
650000.0,111.0,3.0,1.0,Semi-D,m²,5856.0
349000.0,100.0,3.0,1.0,Detached,m²,3490.0
295000.0,138.0,4.0,3.0,Semi-D,m²,2138.0
575000.0,83.0,2.0,2.0,Apartment,m²,6928.0
175000.0,193.0,3.0,2.0,Detached,m²,907.0
660000.0,147.0,4.0,1.0,Semi-D,m²,4490.0
320000.0,70.0,2.0,1.0,Semi-D,m²,4571.0
1500000.0,398.0,4.0,5.0,Detached,m²,3769.0
625000.0,110.0,4.0,3.0,Semi-D,m²,5682.0
1395000.0,488.0,5.0,3.0,Detached,m²,2859.0
390000.0,129.0,4.0,3.0,Semi-D,m²,3023.0
375000.0,140.0,4.0,2.0,Semi-D,m²,2679.0
575000.0,111.0,3.0,3.0,Semi-D,m²,5180.0
275000.0,46.0,1.0,1.0,Apartment,m²,5978.0
350000.0,229.0,4.0,3.0,Detached,m²,1528.0
229000.0,105.0,3.0,1.0,Semi-D,m²,2181.0
225000.0,135.0,3.0,2.0,Detached,m²,1667.0
480000.0,160.0,4.0,2.0,Detached,m²,3000.0
895000.0,202.0,5.0,5.0,Detached,m²,4431.0
215000.0,115.0,3.0,3.0,Semi-D,m²,1870.0
315000.0,126.0,4.0,3.0,Detached,m²,2500.0
150000.0,74.0,2.0,1.0,Apartment,m²,2027.0
70000.0,50.0,3.0,1.0,Detached,m²,1400.0
450000.0,176.0,4.0,4.0,Detached,m²,2557.0
250000.0,84.0,3.0,1.0,Detached,m²,2976.0
550000.0,358.0,5.0,4.0,Detached,m²,1536.0
149950.0,116.0,2.0,1.0,Detached,m²,1293.0
235000.0,80.0,2.0,2.0,Apartment,m²,2938.0
230000.0,74.0,3.0,2.0,Apartment,m²,3108.0
525000.0,74.0,2.0,2.0,Apartment,m²,7095.0
250000.0,64.0,2.0,1.0,Apartment,m²,3906.0
470000.0,115.0,4.0,3.0,Semi-D,m²,4087.0
598000.0,151.0,4.0,3.0,Semi-D,m²,3960.0
320000.0,176.0,5.0,2.0,Detached,m²,1818.0
420000.0,238.0,4.0,4.0,Detached,m²,1765.0
250000.0,155.0,4.0,2.0,Detached,m²,1613.0
420000.0,95.0,3.0,1.0,Semi-D,m²,4421.0
300000.0,44.0,1.0,1.0,Apartment,m²,6818.0
295000.0,171.0,4.0,3.0,Semi-D,m²,1725.0
2500000.0,465.0,6.0,5.0,Detached,m²,5376.0
1100000.0,131.0,4.0,1.0,Semi-D,m²,8397.0
1495000.0,150.0,4.0,5.0,Detached,m²,9967.0
550000.0,290.0,5.0,5.0,Detached,m²,1897.0
375000.0,75.0,2.0,2.0,Apartment,m²,5000.0
350000.0,178.0,4.0,1.0,Detached,m²,1966.0
260000.0,230.0,4.0,3.0,Detached,m²,1130.0
695000.0,175.0,4.0,4.0,Detached,m²,3971.0
1495000.0,365.0,4.0,4.0,Detached,m²,4096.0
180000.0,50.0,1.0,1.0,Apartment,m²,3600.0
349500.0,126.0,3.0,3.0,Detached,m²,2774.0
295000.0,148.0,3.0,3.0,Detached,m²,1993.0
550000.0,125.0,4.0,2.0,Detached,m²,4400.0
295000.0,152.0,4.0,2.0,Detached,m²,1941.0
235000.0,56.0,2.0,1.0,Apartment,m²,4196.0
1650000.0,320.0,5.0,4.0,Detached,m²,5156.0
950000.0,194.0,3.0,3.0,Semi-D,m²,4897.0
239000.0,153.0,4.0,2.0,Detached,m²,1562.0
435000.0,119.0,3.0,3.0,Semi-D,m²,3655.0
355000.0,98.0,3.0,3.0,Semi-D,m²,3622.0
389000.0,125.0,3.0,2.0,Semi-D,m²,3112.0
190000.0,80.0,3.0,1.0,Semi-D,m²,2375.0
190000.0,124.0,3.0,3.0,Apartment,m²,1532.0
375000.0,185.0,4.0,4.0,Detached,m²,2027.0
180000.0,96.0,3.0,3.0,Apartment,m²,1875.0
300000.0,125.0,4.0,3.0,Semi-D,m²,2400.0
265000.0,90.0,2.0,2.0,Semi-D,m²,2944.0
229000.0,84.0,2.0,2.0,Semi-D,m²,2726.0
475000.0,240.0,4.0,4.0,Detached,m²,1979.0
550000.0,96.0,4.0,2.0,Semi-D,m²,5729.0
139000.0,75.0,2.0,1.0,Apartment,m²,1853.0
495000.0,149.0,4.0,4.0,Detached,m²,3322.0
325000.0,200.0,5.0,3.0,Detached,m²,1625.0
280000.0,114.0,3.0,2.0,Semi-D,m²,2456.0
530000.0,130.0,4.0,2.0,Semi-D,m²,4077.0
159000.0,63.0,2.0,1.0,Apartment,m²,2524.0
425000.0,286.0,4.0,4.0,Detached,m²,1486.0
